TimeStep,PosX,PosY,PosZ,QuatW,QuatX,QuatY,QuatZ
5.290000,1.141013,-0.521351,0.536743,0.535492,-0.527529,-0.614892,0.238473
5.300000,1.139449,-0.519265,0.535596,0.536452,-0.527564,-0.614698,0.236732
5.310000,1.137881,-0.517175,0.534446,0.537415,-0.527597,-0.614501,0.234979
5.320000,1.136311,-0.515081,0.533295,0.538383,-0.527628,-0.614300,0.233214
5.330000,1.134738,-0.512984,0.532141,0.539354,-0.527657,-0.614095,0.231438
5.340000,1.133162,-0.510883,0.530986,0.540328,-0.527683,-0.613886,0.229650
5.350000,1.131584,-0.508779,0.529828,0.541306,-0.527708,-0.613674,0.227850
5.360000,1.130003,-0.506671,0.528669,0.542288,-0.527731,-0.613458,0.226039
5.370000,1.128420,-0.504560,0.527508,0.543274,-0.527751,-0.613237,0.224215
5.380000,1.126834,-0.502445,0.526345,0.544263,-0.527770,-0.613013,0.222379
5.390000,1.125245,-0.500327,0.525180,0.545255,-0.527786,-0.612785,0.220531
5.400000,1.123654,-0.498205,0.524013,0.546251,-0.527800,-0.612552,0.218671
5.410000,1.122060,-0.496080,0.522844,0.547251,-0.527811,-0.612315,0.216799
5.420000,1.120464,-0.493952,0.521673,0.548254,-0.527820,-0.612074,0.214914
5.430000,1.118865,-0.491820,0.520501,0.549261,-0.527827,-0.611829,0.213017
5.440000,1.117263,-0.489685,0.519326,0.550272,-0.527831,-0.611579,0.211107
5.450000,1.115659,-0.487546,0.518150,0.551286,-0.527833,-0.611325,0.209185
5.460000,1.114053,-0.485404,0.516972,0.552303,-0.527832,-0.611066,0.207250
5.470000,1.112444,-0.483258,0.515792,0.553324,-0.527829,-0.610803,0.205302
5.480000,1.110832,-0.481110,0.514610,0.554348,-0.527823,-0.610535,0.203342
5.490000,1.109218,-0.478957,0.513427,0.555376,-0.527814,-0.610263,0.201368
5.500000,1.107601,-0.476802,0.512241,0.556407,-0.527803,-0.609986,0.199382
5.510000,1.105982,-0.474643,0.511054,0.557441,-0.527789,-0.609704,0.197382
5.520000,1.104361,-0.472481,0.509865,0.558479,-0.527772,-0.609417,0.195370
5.530000,1.102737,-0.470316,0.508674,0.559520,-0.527752,-0.609125,0.193344
5.540000,1.101111,-0.468147,0.507481,0.560565,-0.527729,-0.608828,0.191305
5.550000,1.099482,-0.465976,0.506287,0.561613,-0.527703,-0.608526,0.189252
5.560000,1.097850,-0.463801,0.505090,0.562664,-0.527675,-0.608219,0.187187
5.570000,1.096217,-0.461622,0.503892,0.563718,-0.527643,-0.607907,0.185107
5.580000,1.094581,-0.459441,0.502692,0.564776,-0.527608,-0.607589,0.183014
5.590000,1.092942,-0.457256,0.501491,0.565836,-0.527569,-0.607266,0.180908
5.600000,1.091301,-0.455068,0.500288,0.566900,-0.527528,-0.606938,0.178787
5.610000,1.089658,-0.452877,0.499083,0.567967,-0.527483,-0.606604,0.176653
5.620000,1.088012,-0.450683,0.497876,0.569037,-0.527435,-0.606265,0.174505
5.630000,1.086364,-0.448486,0.496667,0.570110,-0.527383,-0.605920,0.172343
5.640000,1.084714,-0.446286,0.495457,0.571187,-0.527328,-0.605569,0.170167
5.650000,1.083062,-0.444082,0.494245,0.572266,-0.527270,-0.605212,0.167977
5.660000,1.081407,-0.441875,0.493032,0.573348,-0.527208,-0.604850,0.165772
5.670000,1.079749,-0.439666,0.491816,0.574433,-0.527142,-0.604482,0.163554
5.680000,1.078090,-0.437453,0.490599,0.575521,-0.527072,-0.604107,0.161321
5.690000,1.076428,-0.435237,0.489381,0.576612,-0.526999,-0.603727,0.159073
5.700000,1.074764,-0.433019,0.488160,0.577706,-0.526922,-0.603340,0.156811
5.710000,1.073098,-0.430797,0.486938,0.578802,-0.526841,-0.602947,0.154535
5.720000,1.071429,-0.428572,0.485715,0.579902,-0.526756,-0.602548,0.152244
5.730000,1.069758,-0.426344,0.484489,0.581004,-0.526667,-0.602142,0.149938
5.740000,1.068085,-0.424113,0.483262,0.582108,-0.526574,-0.601730,0.147617
5.750000,1.066410,-0.421880,0.482034,0.583215,-0.526477,-0.601312,0.145282
5.760000,1.064732,-0.419643,0.480804,0.584325,-0.526375,-0.600886,0.142931
5.770000,1.063053,-0.417403,0.479572,0.585437,-0.526269,-0.600454,0.140566
5.780000,1.061371,-0.415161,0.478339,0.586552,-0.526159,-0.600015,0.138185
5.790000,1.059687,-0.412916,0.477104,0.587669,-0.526044,-0.599569,0.135789
5.800000,1.058001,-0.410667,0.475867,0.588789,-0.525925,-0.599116,0.133378
5.810000,1.056312,-0.408416,0.474629,0.589911,-0.525802,-0.598656,0.130952
5.820000,1.054622,-0.406162,0.473389,0.591035,-0.525673,-0.598189,0.128511
5.830000,1.052929,-0.403905,0.472148,0.592161,-0.525540,-0.597715,0.126054
5.840000,1.051234,-0.401646,0.470905,0.593290,-0.525402,-0.597233,0.123581
5.850000,1.049537,-0.399383,0.469661,0.594420,-0.525260,-0.596744,0.121093
5.860000,1.047839,-0.397118,0.468415,0.595553,-0.525112,-0.596247,0.118589
5.870000,1.046137,-0.394850,0.467167,0.596687,-0.524960,-0.595743,0.116070
5.880000,1.044434,-0.392579,0.465919,0.597824,-0.524802,-0.595231,0.113535
5.890000,1.042729,-0.390306,0.464668,0.598962,-0.524639,-0.594711,0.110984
5.900000,1.041022,-0.388029,0.463416,0.600102,-0.524471,-0.594183,0.108417
5.910000,1.039313,-0.385750,0.462163,0.601244,-0.524297,-0.593647,0.105834
5.920000,1.037602,-0.383469,0.460908,0.602388,-0.524118,-0.593103,0.103235
5.930000,1.035888,-0.381184,0.459651,0.603533,-0.523934,-0.592551,0.100621
5.940000,1.034173,-0.378897,0.458394,0.604680,-0.523744,-0.591990,0.097990
5.950000,1.032456,-0.376608,0.457134,0.605828,-0.523549,-0.591422,0.095342
5.960000,1.030737,-0.374315,0.455873,0.606977,-0.523347,-0.590844,0.092679
5.970000,1.029015,-0.372020,0.454611,0.608128,-0.523140,-0.590258,0.089999
5.980000,1.027292,-0.369723,0.453348,0.609280,-0.522927,-0.589664,0.087303
5.990000,1.025567,-0.367423,0.452082,0.610433,-0.522708,-0.589060,0.084591
6.000000,1.023840,-0.365120,0.450816,0.611587,-0.522483,-0.588448,0.081862
6.010000,1.022111,-0.362815,0.449548,0.612742,-0.522252,-0.587827,0.079117
6.020000,1.020380,-0.360507,0.448279,0.613898,-0.522015,-0.587196,0.076355
6.030000,1.018647,-0.358197,0.447008,0.615055,-0.521771,-0.586557,0.073576
6.040000,1.016913,-0.355884,0.445736,0.616213,-0.521521,-0.585908,0.070781
6.050000,1.015176,-0.353568,0.444463,0.617371,-0.521264,-0.585249,0.067969
6.060000,1.013438,-0.351250,0.443188,0.618530,-0.521001,-0.584582,0.065140
6.070000,1.011698,-0.348930,0.441912,0.619689,-0.520731,-0.583904,0.062295
6.080000,1.009956,-0.346607,0.440634,0.620848,-0.520455,-0.583217,0.059433
6.090000,1.008212,-0.344282,0.439355,0.622008,-0.520171,-0.582520,0.056554
6.100000,1.006466,-0.341955,0.438075,0.623168,-0.519881,-0.581813,0.053658
6.110000,1.004718,-0.339625,0.436794,0.624328,-0.519583,-0.581096,0.050745
6.120000,1.002969,-0.337292,0.435511,0.625488,-0.519278,-0.580369,0.047815
6.130000,1.001218,-0.334957,0.434227,0.626648,-0.518966,-0.579632,0.044869
6.140000,0.999465,-0.332620,0.432941,0.627808,-0.518647,-0.578884,0.041905
6.150000,0.997711,-0.330281,0.431654,0.628967,-0.518320,-0.578126,0.038924
6.160000,0.995954,-0.327939,0.430366,0.630126,-0.517986,-0.577357,0.035926
6.170000,0.994196,-0.325595,0.429077,0.631284,-0.517644,-0.576577,0.032912
6.180000,0.992436,-0.323249,0.427787,0.632442,-0.517295,-0.575787,0.029880
6.190000,0.990675,-0.320900,0.426495,0.633599,-0.516937,-0.574986,0.026831
6.200000,0.988912,-0.318549,0.425202,0.634755,-0.516572,-0.574173,0.023764
6.210000,0.987147,-0.316196,0.423908,0.635909,-0.516199,-0.573350,0.020681
6.220000,0.985380,-0.313841,0.422612,0.637063,-0.515817,-0.572515,0.017580
6.230000,0.983612,-0.311483,0.421316,0.638216,-0.515428,-0.571669,0.014463
6.240000,0.981842,-0.309123,0.420018,0.639367,-0.515030,-0.570812,0.011328
6.250000,0.980071,-0.306761,0.418719,0.640516,-0.514624,-0.569943,0.008176
6.260000,0.978298,-0.304397,0.417418,0.641664,-0.514209,-0.569062,0.005007
6.270000,0.976523,-0.302031,0.416117,0.642810,-0.513785,-0.568169,0.001821
6.280000,0.974747,-0.299662,0.414814,0.643955,-0.513353,-0.567265,-0.001383
6.290000,0.972969,-0.297292,0.413511,0.645097,-0.512912,-0.566348,-0.004603
6.300000,0.971189,-0.294919,0.412206,0.646237,-0.512462,-0.565419,-0.007841
6.310000,0.969408,-0.292545,0.410900,0.647375,-0.512003,-0.564478,-0.011096
6.320000,0.967626,-0.290168,0.409592,0.648510,-0.511535,-0.563525,-0.014368
6.330000,0.965842,-0.287789,0.408284,0.649643,-0.511058,-0.562559,-0.017657
6.340000,0.964056,-0.285408,0.406975,0.650773,-0.510571,-0.561580,-0.020963
6.350000,0.962269,-0.283025,0.405664,0.651900,-0.510075,-0.560589,-0.024286
6.360000,0.960480,-0.280641,0.404352,0.653024,-0.509569,-0.559585,-0.027626
6.370000,0.958690,-0.278254,0.403040,0.654145,-0.509054,-0.558568,-0.030983
6.380000,0.956899,-0.275865,0.401726,0.655263,-0.508529,-0.557539,-0.034357
6.390000,0.955106,-0.273474,0.400411,0.656377,-0.507994,-0.556495,-0.037747
6.400000,0.953311,-0.271082,0.399095,0.657487,-0.507449,-0.555439,-0.041155
6.410000,0.951515,-0.268687,0.397778,0.658594,-0.506894,-0.554369,-0.044579
6.420000,0.949718,-0.266291,0.396460,0.659697,-0.506329,-0.553286,-0.048021
6.430000,0.947919,-0.263892,0.395141,0.660795,-0.505753,-0.552189,-0.051478
6.440000,0.946119,-0.261492,0.393821,0.661890,-0.505167,-0.551079,-0.054953
6.450000,0.944318,-0.259090,0.392500,0.662980,-0.504571,-0.549955,-0.058444
6.460000,0.942515,-0.256686,0.391177,0.664065,-0.503964,-0.548817,-0.061951
6.470000,0.940710,-0.254281,0.389854,0.665146,-0.503347,-0.547664,-0.065475
6.480000,0.938905,-0.251873,0.388530,0.666222,-0.502718,-0.546498,-0.069015
6.490000,0.937098,-0.249464,0.387205,0.667292,-0.502079,-0.545318,-0.072572
6.500000,0.935290,-0.247053,0.385879,0.668357,-0.501429,-0.544123,-0.076144
6.510000,0.933480,-0.244640,0.384552,0.669417,-0.500767,-0.542914,-0.079733
6.520000,0.931669,-0.242226,0.383224,0.670472,-0.500095,-0.541690,-0.083338
6.530000,0.929857,-0.239809,0.381895,0.671520,-0.499411,-0.540452,-0.086958
6.540000,0.928044,-0.237391,0.380565,0.672563,-0.498716,-0.539199,-0.090595
6.550000,0.926229,-0.234972,0.379235,0.673599,-0.498009,-0.537931,-0.094247
6.560000,0.924413,-0.232551,0.377903,0.674629,-0.497290,-0.536648,-0.097915
6.570000,0.922596,-0.230128,0.376570,0.675652,-0.496560,-0.535350,-0.101598
6.580000,0.920777,-0.227703,0.375237,0.676669,-0.495818,-0.534037,-0.105296
6.590000,0.918958,-0.225277,0.373902,0.677679,-0.495065,-0.532709,-0.109010
6.600000,0.917137,-0.222849,0.372567,0.678682,-0.494299,-0.531366,-0.112739
6.610000,0.915315,-0.220420,0.371231,0.679677,-0.493521,-0.530007,-0.116483
6.620000,0.913492,-0.217989,0.369894,0.680665,-0.492731,-0.528633,-0.120241
6.630000,0.911668,-0.215557,0.368556,0.681646,-0.491928,-0.527244,-0.124014
6.640000,0.909842,-0.213123,0.367218,0.682618,-0.491114,-0.525838,-0.127802
6.650000,0.908016,-0.210687,0.365878,0.683583,-0.490287,-0.524418,-0.131605
6.660000,0.906188,-0.208250,0.364538,0.684539,-0.489447,-0.522981,-0.135421
6.670000,0.904359,-0.205812,0.363197,0.685487,-0.488595,-0.521528,-0.139251
6.680000,0.902529,-0.203372,0.361855,0.686426,-0.487730,-0.520060,-0.143096
6.690000,0.900698,-0.200931,0.360512,0.687357,-0.486852,-0.518576,-0.146954
6.700000,0.898866,-0.198488,0.359168,0.688278,-0.485961,-0.517075,-0.150826
6.710000,0.897033,-0.196044,0.357824,0.689190,-0.485057,-0.515559,-0.154711
6.720000,0.895199,-0.193598,0.356479,0.690093,-0.484140,-0.514026,-0.158609
6.730000,0.893364,-0.191152,0.355133,0.690986,-0.483211,-0.512477,-0.162520
6.740000,0.891528,-0.188703,0.353787,0.691870,-0.482268,-0.510912,-0.166444
6.750000,0.889690,-0.186254,0.352440,0.692743,-0.481311,-0.509330,-0.170381
6.760000,0.887852,-0.183803,0.351092,0.693606,-0.480341,-0.507732,-0.174330
6.770000,0.886013,-0.181351,0.349743,0.694459,-0.479358,-0.506117,-0.178291
6.780000,0.884173,-0.178897,0.348393,0.695301,-0.478362,-0.504486,-0.182265
6.790000,0.882332,-0.176442,0.347043,0.696132,-0.477351,-0.502839,-0.186250
6.800000,0.880490,-0.173986,0.345692,0.696953,-0.476327,-0.501174,-0.190246
6.810000,0.878647,-0.171529,0.344341,0.697762,-0.475290,-0.499493,-0.194254
6.820000,0.876803,-0.169071,0.342989,0.698559,-0.474239,-0.497796,-0.198273
6.830000,0.874958,-0.166611,0.341636,0.699345,-0.473173,-0.496082,-0.202302
6.840000,0.873113,-0.164150,0.340283,0.700119,-0.472094,-0.494351,-0.206342
6.850000,0.871266,-0.161688,0.338928,0.700882,-0.471001,-0.492603,-0.210393
6.860000,0.869419,-0.159225,0.337574,0.701631,-0.469895,-0.490838,-0.214453
6.870000,0.867571,-0.156761,0.336218,0.702369,-0.468774,-0.489057,-0.218524
6.880000,0.865721,-0.154295,0.334862,0.703094,-0.467639,-0.487259,-0.222603
6.890000,0.863872,-0.151829,0.333506,0.703806,-0.466489,-0.485444,-0.226692
6.900000,0.862021,-0.149361,0.332149,0.704505,-0.465326,-0.483612,-0.230790
6.910000,0.860169,-0.146893,0.330791,0.705191,-0.464149,-0.481763,-0.234897
6.920000,0.858317,-0.144423,0.329433,0.705863,-0.462957,-0.479898,-0.239012
6.930000,0.856464,-0.141952,0.328074,0.706522,-0.461751,-0.478015,-0.243136
6.940000,0.854610,-0.139481,0.326714,0.707167,-0.460531,-0.476116,-0.247267
6.950000,0.852756,-0.137008,0.325354,0.707798,-0.459296,-0.474200,-0.251405
6.960000,0.850901,-0.134534,0.323994,0.708414,-0.458047,-0.472267,-0.255551
6.970000,0.849045,-0.132060,0.322633,0.709017,-0.456784,-0.470317,-0.259704
6.980000,0.847188,-0.129584,0.321271,0.709605,-0.455506,-0.468350,-0.263863
6.990000,0.845331,-0.127108,0.319909,0.710178,-0.454214,-0.466367,-0.268029
7.000000,0.843473,-0.124630,0.318547,0.710736,-0.452907,-0.464367,-0.272200
7.010000,0.841614,-0.122152,0.317184,0.711279,-0.451586,-0.462350,-0.276377
7.020000,0.839755,-0.119673,0.315820,0.711807,-0.450251,-0.460317,-0.280560
7.030000,0.837895,-0.117193,0.314456,0.712319,-0.448901,-0.458267,-0.284747
7.040000,0.836034,-0.114712,0.313092,0.712816,-0.447537,-0.456200,-0.288939
7.050000,0.834173,-0.112230,0.311727,0.713297,-0.446158,-0.454117,-0.293136
7.060000,0.832311,-0.109748,0.310361,0.713762,-0.444765,-0.452018,-0.297336
7.070000,0.830448,-0.107265,0.308996,0.714210,-0.443357,-0.449902,-0.301540
7.080000,0.828586,-0.104781,0.307629,0.714643,-0.441935,-0.447770,-0.305747
7.090000,0.826722,-0.102296,0.306263,0.715059,-0.440499,-0.445621,-0.309957
7.100000,0.824858,-0.099811,0.304896,0.715458,-0.439049,-0.443457,-0.314169
7.110000,0.822993,-0.097324,0.303528,0.715841,-0.437584,-0.441276,-0.318384
7.120000,0.821128,-0.094838,0.302161,0.716206,-0.436105,-0.439079,-0.322600
7.130000,0.819263,-0.092350,0.300793,0.716555,-0.434611,-0.436866,-0.326818
7.140000,0.817396,-0.089862,0.299424,0.716886,-0.433104,-0.434638,-0.331037
7.150000,0.815530,-0.087373,0.298055,0.717200,-0.431582,-0.432393,-0.335257
7.160000,0.813663,-0.084884,0.296686,0.717496,-0.430046,-0.430133,-0.339477
7.170000,0.811795,-0.082394,0.295316,0.717775,-0.428496,-0.427858,-0.343697
7.180000,0.809927,-0.079903,0.293947,0.718036,-0.426932,-0.425567,-0.347916
7.190000,0.808059,-0.077412,0.292576,0.718279,-0.425354,-0.423261,-0.352135
7.200000,0.806190,-0.074920,0.291206,0.718504,-0.423763,-0.420940,-0.356353
7.210000,0.804321,-0.072428,0.289835,0.718711,-0.422157,-0.418603,-0.360568
7.220000,0.802451,-0.069935,0.288464,0.718899,-0.420538,-0.416252,-0.364782
7.230000,0.800581,-0.067442,0.287093,0.719070,-0.418905,-0.413886,-0.368994
7.240000,0.798711,-0.064948,0.285721,0.719221,-0.417258,-0.411505,-0.373203
7.250000,0.796840,-0.062454,0.284350,0.719354,-0.415598,-0.409109,-0.377408
7.260000,0.794969,-0.059959,0.282977,0.719469,-0.413925,-0.406700,-0.381610
7.270000,0.793098,-0.057464,0.281605,0.719565,-0.412238,-0.404276,-0.385808
7.280000,0.791226,-0.054968,0.280233,0.719641,-0.410538,-0.401838,-0.390002
7.290000,0.789354,-0.052473,0.278860,0.719699,-0.408824,-0.399386,-0.394191
7.300000,0.787482,-0.049976,0.277487,0.719738,-0.407098,-0.396920,-0.398375
7.310000,0.785610,-0.047480,0.276114,0.719758,-0.405359,-0.394441,-0.402554
7.320000,0.783737,-0.044983,0.274740,0.719758,-0.403607,-0.391948,-0.406726
7.330000,0.781864,-0.042485,0.273367,0.719740,-0.401842,-0.389442,-0.410893
7.340000,0.779991,-0.039988,0.271993,0.719702,-0.400064,-0.386923,-0.415052
7.350000,0.778118,-0.037490,0.270620,0.719644,-0.398275,-0.384392,-0.419205
7.360000,0.776244,-0.034992,0.269246,0.719567,-0.396472,-0.381847,-0.423350
7.370000,0.774370,-0.032493,0.267871,0.719471,-0.394658,-0.379290,-0.427487
7.380000,0.772496,-0.029995,0.266497,0.719355,-0.392831,-0.376721,-0.431616
7.390000,0.770622,-0.027496,0.265123,0.719220,-0.390993,-0.374140,-0.435737
7.400000,0.768748,-0.024997,0.263748,0.719065,-0.389142,-0.371547,-0.439848
7.410000,0.766873,-0.022498,0.262374,0.718891,-0.387280,-0.368942,-0.443950
7.420000,0.764999,-0.019998,0.260999,0.718697,-0.385407,-0.366326,-0.448042
7.430000,0.763124,-0.017499,0.259624,0.718483,-0.383522,-0.363698,-0.452125
7.440000,0.761250,-0.014999,0.258250,0.718250,-0.381626,-0.361060,-0.456196
7.450000,0.759375,-0.012500,0.256875,0.717997,-0.379718,-0.358410,-0.460257
7.460000,0.757500,-0.010000,0.255500,0.717725,-0.377800,-0.355751,-0.464306
7.470000,0.755625,-0.007500,0.254125,0.717432,-0.375871,-0.353080,-0.468344
7.480000,0.753750,-0.005000,0.252750,0.717121,-0.373932,-0.350400,-0.472369
7.490000,0.751875,-0.002500,0.251375,0.716789,-0.371982,-0.347710,-0.476383
7.500000,0.750000,-0.000000,0.250000,0.716439,-0.370021,-0.345010,-0.480383
7.510000,0.748125,0.002500,0.248625,0.716068,-0.368051,-0.342301,-0.484371
7.520000,0.746250,0.005000,0.247250,0.715678,-0.366071,-0.339582,-0.488345
7.530000,0.744375,0.007500,0.245875,0.715269,-0.364081,-0.336855,-0.492305
7.540000,0.742500,0.010000,0.244500,0.714840,-0.362081,-0.334119,-0.496251
7.550000,0.740625,0.012500,0.243125,0.714392,-0.360072,-0.331375,-0.500183
7.560000,0.738750,0.014999,0.241750,0.713925,-0.358054,-0.328622,-0.504100
7.570000,0.736876,0.017499,0.240376,0.713438,-0.356027,-0.325861,-0.508001
7.580000,0.735001,0.019998,0.239001,0.712932,-0.353991,-0.323093,-0.511887
7.590000,0.733127,0.022498,0.237626,0.712407,-0.351947,-0.320318,-0.515758
7.600000,0.731252,0.024997,0.236252,0.711863,-0.349894,-0.317535,-0.519612
7.610000,0.729378,0.027496,0.234877,0.711300,-0.347833,-0.314745,-0.523450
7.620000,0.727504,0.029995,0.233503,0.710719,-0.345764,-0.311949,-0.527271
7.630000,0.725630,0.032493,0.232129,0.710118,-0.343687,-0.309146,-0.531075
7.640000,0.723756,0.034992,0.230754,0.709499,-0.341602,-0.306338,-0.534861
7.650000,0.721882,0.037490,0.229380,0.708861,-0.339510,-0.303523,-0.538630
7.660000,0.720009,0.039988,0.228007,0.708205,-0.337411,-0.300703,-0.542381
7.670000,0.718136,0.042485,0.226633,0.707530,-0.335305,-0.297877,-0.546114
7.680000,0.716263,0.044983,0.225260,0.706837,-0.333192,-0.295047,-0.549829
7.690000,0.714390,0.047480,0.223886,0.706126,-0.331072,-0.292212,-0.553524
7.700000,0.712518,0.049976,0.222513,0.705397,-0.328946,-0.289372,-0.557201
7.710000,0.710646,0.052473,0.221140,0.704651,-0.326814,-0.286528,-0.560858
7.720000,0.708774,0.054968,0.219767,0.703886,-0.324676,-0.283680,-0.564496
7.730000,0.706902,0.057464,0.218395,0.703104,-0.322533,-0.280828,-0.568113
7.740000,0.705031,0.059959,0.217023,0.702304,-0.320383,-0.277973,-0.571711
7.750000,0.703160,0.062454,0.215650,0.701488,-0.318229,-0.275115,-0.575289
7.760000,0.701289,0.064948,0.214279,0.700654,-0.316069,-0.272254,-0.578846
7.770000,0.699419,0.067442,0.212907,0.699802,-0.313905,-0.269390,-0.582382
7.780000,0.697549,0.069935,0.211536,0.698935,-0.311735,-0.266524,-0.585898
7.790000,0.695679,0.072428,0.210165,0.698050,-0.309562,-0.263656,-0.589392
7.800000,0.693810,0.074920,0.208794,0.697149,-0.307384,-0.260786,-0.592865
7.810000,0.691941,0.077412,0.207424,0.696231,-0.305202,-0.257914,-0.596317
7.820000,0.690073,0.079903,0.206053,0.695298,-0.303017,-0.255042,-0.599746
7.830000,0.688205,0.082394,0.204684,0.694348,-0.300828,-0.252168,-0.603154
7.840000,0.686337,0.084884,0.203314,0.693383,-0.298635,-0.249293,-0.606540
7.850000,0.684470,0.087373,0.201945,0.692402,-0.296439,-0.246418,-0.609903
7.860000,0.682604,0.089862,0.200576,0.691405,-0.294241,-0.243543,-0.613244
7.870000,0.680737,0.092350,0.199207,0.690393,-0.292040,-0.240667,-0.616563
7.880000,0.678872,0.094838,0.197839,0.689366,-0.289836,-0.237792,-0.619858
7.890000,0.677007,0.097324,0.196472,0.688325,-0.287630,-0.234918,-0.623131
7.900000,0.675142,0.099811,0.195104,0.687268,-0.285422,-0.232044,-0.626381
7.910000,0.673278,0.102296,0.193737,0.686197,-0.283212,-0.229171,-0.629607
7.920000,0.671414,0.104781,0.192371,0.685112,-0.281000,-0.226300,-0.632811
7.930000,0.669552,0.107265,0.191004,0.684012,-0.278787,-0.223430,-0.635991
7.940000,0.667689,0.109748,0.189639,0.682899,-0.276573,-0.220562,-0.639147
7.950000,0.665827,0.112230,0.188273,0.681772,-0.274358,-0.217695,-0.642280
7.960000,0.663966,0.114712,0.186908,0.680631,-0.272142,-0.214832,-0.645389
7.970000,0.662105,0.117193,0.185544,0.679478,-0.269925,-0.211970,-0.648475
7.980000,0.660245,0.119673,0.184180,0.678311,-0.267708,-0.209112,-0.651536
7.990000,0.658386,0.122152,0.182816,0.677131,-0.265491,-0.206256,-0.654574
8.000000,0.656527,0.124630,0.181453,0.675939,-0.263273,-0.203404,-0.657587
8.010000,0.654669,0.127108,0.180091,0.674734,-0.261056,-0.200555,-0.660577
8.020000,0.652812,0.129584,0.178729,0.673517,-0.258839,-0.197709,-0.663542
8.030000,0.650955,0.132060,0.177367,0.672288,-0.256623,-0.194868,-0.666483
8.040000,0.649099,0.134534,0.176006,0.671047,-0.254408,-0.192030,-0.669400
8.050000,0.647244,0.137008,0.174646,0.669795,-0.252194,-0.189197,-0.672292
8.060000,0.645390,0.139481,0.173286,0.668531,-0.249981,-0.186369,-0.675161
8.070000,0.643536,0.141952,0.171926,0.667257,-0.247769,-0.183545,-0.678005
8.080000,0.641683,0.144423,0.170567,0.665971,-0.245559,-0.180726,-0.680824
8.090000,0.639831,0.146893,0.169209,0.664675,-0.243350,-0.177913,-0.683619
8.100000,0.637979,0.149361,0.167851,0.663368,-0.241144,-0.175104,-0.686390
8.110000,0.636128,0.151829,0.166494,0.662051,-0.238939,-0.172302,-0.689136
8.120000,0.634279,0.154295,0.165138,0.660724,-0.236737,-0.169505,-0.691858
8.130000,0.632429,0.156761,0.163782,0.659387,-0.234537,-0.166714,-0.694556
8.140000,0.630581,0.159225,0.162426,0.658041,-0.232340,-0.163929,-0.697229
8.150000,0.628734,0.161688,0.161072,0.656685,-0.230145,-0.161150,-0.699877
8.160000,0.626887,0.164150,0.159717,0.655320,-0.227954,-0.158378,-0.702502
8.170000,0.625042,0.166611,0.158364,0.653947,-0.225766,-0.155613,-0.705102
8.180000,0.623197,0.169071,0.157011,0.652564,-0.223581,-0.152855,-0.707677
8.190000,0.621353,0.171529,0.155659,0.651173,-0.221399,-0.150103,-0.710229
8.200000,0.619510,0.173986,0.154308,0.649774,-0.219221,-0.147359,-0.712756
8.210000,0.617668,0.176442,0.152957,0.648367,-0.217047,-0.144622,-0.715259
8.220000,0.615827,0.178897,0.151607,0.646952,-0.214876,-0.141893,-0.717738
8.230000,0.613987,0.181351,0.150257,0.645530,-0.212710,-0.139171,-0.720192
8.240000,0.612148,0.183803,0.148908,0.644100,-0.210548,-0.136457,-0.722623
8.250000,0.610310,0.186254,0.147560,0.642663,-0.208390,-0.133752,-0.725030
8.260000,0.608472,0.188703,0.146213,0.641219,-0.206237,-0.131054,-0.727413
8.270000,0.606636,0.191152,0.144867,0.639768,-0.204089,-0.128365,-0.729772
8.280000,0.604801,0.193598,0.143521,0.638311,-0.201945,-0.125684,-0.732107
8.290000,0.602967,0.196044,0.142176,0.636848,-0.199806,-0.123012,-0.734419
8.300000,0.601134,0.198488,0.140832,0.635378,-0.197672,-0.120348,-0.736707
8.310000,0.599302,0.200931,0.139488,0.633903,-0.195543,-0.117693,-0.738971
8.320000,0.597471,0.203372,0.138145,0.632421,-0.193420,-0.115048,-0.741212
8.330000,0.595641,0.205812,0.136803,0.630935,-0.191302,-0.112411,-0.743430
8.340000,0.593812,0.208250,0.135462,0.629443,-0.189190,-0.109784,-0.745625
8.350000,0.591984,0.210687,0.134122,0.627946,-0.187083,-0.107166,-0.747796
8.360000,0.590158,0.213123,0.132782,0.626444,-0.184982,-0.104557,-0.749945
8.370000,0.588332,0.215557,0.131444,0.624938,-0.182887,-0.101958,-0.752070
8.380000,0.586508,0.217989,0.130106,0.623427,-0.180798,-0.099369,-0.754173
8.390000,0.584685,0.220420,0.128769,0.621911,-0.178715,-0.096789,-0.756253
8.400000,0.582863,0.222849,0.127433,0.620392,-0.176638,-0.094219,-0.758311
8.410000,0.581042,0.225277,0.126098,0.618869,-0.174568,-0.091660,-0.760346
8.420000,0.579223,0.227703,0.124763,0.617342,-0.172504,-0.089110,-0.762359
8.430000,0.577404,0.230128,0.123430,0.615812,-0.170446,-0.086570,-0.764349
8.440000,0.575587,0.232551,0.122097,0.614278,-0.168395,-0.084041,-0.766318
8.450000,0.573771,0.234972,0.120765,0.612741,-0.166351,-0.081522,-0.768264
8.460000,0.571956,0.237391,0.119435,0.611201,-0.164314,-0.079014,-0.770189
8.470000,0.570143,0.239809,0.118105,0.609658,-0.162283,-0.076516,-0.772092
8.480000,0.568331,0.242226,0.116776,0.608113,-0.160260,-0.074029,-0.773974
8.490000,0.566520,0.244640,0.115448,0.606565,-0.158244,-0.071552,-0.775834
